2.0,0.30012178113845006
2.5999999999999996,0.4648321068724962
3.0,0.5752407400010872
3.1999999999999993,0.6656356833487691
3.4000000000000004,0.7396448033902582
3.5,0.8066110244797126
4.0,0.8472280907355614
4.5,0.8718635867273131
4.6,0.8941547053125249
4.699999999999999,0.9143245434983015
4.800000000000001,0.9325749678045226
5.0,0.9475171514407478
5.300000000000001,0.9585865933352355
5.4,0.968602638558143
5.5,0.97766553105657
5.6,0.985865975304784
5.699999999999999,0.9932860441050859
5.800000000000001,1.0000000000000002
